entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000067,船舶监测报警系统_打印设备,Equipment,用于现场打印报警历史及系统数据的输出设备；系统报警记录打印设备,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_1;电气::机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000068,船舶监测报警系统_数据输出模块,Equipment,负责将系统处理后的数据信号向外输出的独立功能模块,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_8,,机舱微机监测报警系统说明书.md
ENT_000069,船舶监测报警系统_数据采集通讯模块,Equipment,负责采集现场信号并发送给主机的功能模块；负责在 RS-232 与 RS-485 通讯方式之间进行转换的通讯模块,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_5;电气::机舱微机监测报警系统说明书::chunk_8,,机舱微机监测报警系统说明书.md
ENT_000070,船舶监测报警系统_显示单元,Equipment,提供彩色图形、模拟仪表及报警列表显示的人机界面；系统人机界面显示设备；用于人机交互的操作面板设备，布置有轨迹球和键盘,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_1;电气::机舱微机监测报警系统说明书::chunk_2;电气::机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000071,船舶监测报警系统_测速传感器,Equipment,采用磁电式原理的转速测量外部设备,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000072,船舶监测报警系统_热电偶传感器,Equipment,支持多种镍铬、铂铑等类型的温度测量外部设备,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000073,船舶监测报警系统_热电阻传感器,Equipment,支持铂电阻和铜电阻类型的温度测量外部设备,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000074,船舶监测报警系统_轮机长室报警延伸单元,Equipment,延伸至轮机长室的报警终端设备,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000075,船舶监测报警系统_过程变送器,Equipment,用于压力、液位、电流、电压等物理量转换的外部变送设备,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000076,船舶监测报警系统_驾控台报警延伸单元,Equipment,延伸至驾驶控制台的报警终端设备,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000077,驾驶台航行值班报警系统_主控单元,Equipment,系统核心逻辑处理与控制设备；系统核心控制与逻辑处理设备,电气::GC WAS-01 驾驶室船舶值班报警系统说明书,电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3;电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000078,驾驶台航行值班报警系统_值班官员延伸单元,Equipment,延伸至值班官员处的报警提示设备,电气::GC WAS-01 驾驶室船舶值班报警系统说明书,电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000079,驾驶台航行值班报警系统_左右翼复位单元,Equipment,安装在驾驶台左右翼的防水复位设备；系统左右翼位置的复位操作设备,电气::GC WAS-01 驾驶室船舶值班报警系统说明书,电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3;电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000080,驾驶台航行值班报警系统_报警延伸选择单元,Equipment,用于选择报警信号延伸路径的设备,电气::GC WAS-01 驾驶室船舶值班报警系统说明书,电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000081,驾驶台航行值班报警系统_热释传感器自动复位单元,Equipment,基于热释传感器技术的自动复位设备,电气::GC WAS-01 驾驶室船舶值班报警系统说明书,电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000082,驾驶台航行值班报警系统_电源单元,Equipment,为系统提供电力供应的独立设备,电气::GC WAS-01 驾驶室船舶值班报警系统说明书,电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000083,驾驶台航行值班报警系统_输出接线单元,Equipment,负责系统信号输出与外部接线的设备；系统外部信号输入输出接线处理设备,电气::GC WAS-01 驾驶室船舶值班报警系统说明书,电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3;电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000084,驾驶台航行值班报警系统_驾驶室复位单元,Equipment,安装在驾驶室用于复位报警的设备,电气::GC WAS-01 驾驶室船舶值班报警系统说明书,电气::GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000085,驾驶室_主车钟,Equipment,驾驶室发出主机指令的输入设备,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000086,驾驶室_应急车钟,Equipment,应急情况下发出主机指令的输入设备；驾驶室用于紧急通讯的车钟设备,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1;电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000087,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_操纵命令与齿轮箱转向不一致,FaultCause,操纵器命令与齿轮箱实际转向不一致导致错向故障的原因,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000088,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_重要参数故障,FaultCause,遥控系统电源供应中断导致系统无法电控的故障原因；根据船舶规范要求的重要参数超出设定极限；遥控装置气源压力低于整定值或完全失压的故障原因,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18;电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000089,机舱总线制监测报警系统_未收到主控单元信息,FaultCause,导致通讯灯不闪烁的通讯中断原因,电气::机舱总线制监测报警使用说明书,电气::机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000090,水油气超温超压,FaultCause,导致系统报警的水油气温度或压力超过限定值的原因,电气::机舱总线制监测报警使用说明书,电气::机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000091,水油液位超限,FaultCause,导致系统报警的水或油液位超过限定值的原因,电气::机舱总线制监测报警使用说明书,电气::机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000092,电网绝缘故障,FaultCause,导致系统报警的电网绝缘性能异常原因,电气::机舱总线制监测报警使用说明书,电气::机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000093,船舶监测报警系统_UPS 电源单元_未及时关闭,FaultCause,主电源正常断电时未执行 UPS 关闭操作导致故障的诱因,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_6,,机舱微机监测报警系统说明书.md
ENT_000094,船舶监测报警系统_主机_外界谐波干扰,FaultCause,可能影响系统的外界谐波干扰源,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000095,船舶监测报警系统_主机_检测点参数越限,FaultCause,导致报警的检测点参数超限原因,电气::机舱微机监测报警系统说明书,电气::机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000096,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_PLC 微机工作不正常,FaultPhenomenon,PLC 主控单元出现运行异常或功能失效的状态,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000097,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_管路堵塞,FaultPhenomenon,因管内杂物未清除导致的气路流通异常现象,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000098,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控面板显示异常,FaultPhenomenon,因管路杂物冲击导致的阀门部件物理损坏现象；管路连接处或本体存在的气密性失效现象；因铁屑焊渣灰尘导致的设备外观及防护层损坏现象；遥控系统工作气源供应中断的异常状态；遥控系统气源和电源都中断时需要直接人工操纵的紧急状态；故障降速信号触发后主机自动降低转速的现象；故障停车信号触发后主机转速降为 0 的现象；主机转速高于超速设定值时触发的自动停车保护现象；螺旋桨转向与遥控指令不符且超过规定时间的故障状态；因失气自保阀动作导致遥控功能暂时丧失的状态；遥控操作面板显示内容错误或无显示的现象；系统面板出现故障报警指示的状态,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18;电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27;电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4;电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_5,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000099,机舱总线制监测报警系统_参数越限报警,FaultPhenomenon,监测参数超过设定限值时触发的系统报警现象；报警发生时声响器发声且指示灯亮的综合现象,电气::机舱总线制监测报警使用说明书,电气::机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000100,机舱总线制监测报警系统_通讯灯不闪烁,FaultPhenomenon,报警发生时对应指示灯闪烁的频率异常现象；采集或显示单元通讯指示灯异常不闪烁的故障现象,电气::机舱总线制监测报警使用说明书,电气::机舱总线制监测报警使用说明书::chunk_1;电气::机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000101,船舶_主推进系统_气控换向齿轮箱_齿轮箱换向控制阀_三口气源同时失气,FaultPhenomenon,换向阀三个控制口的气源压力同时丧失的异常故障状态,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
