rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000072,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_转速测量显示单元,Equipment,MONITORS,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_转速测量显示单元_测速齿盘,Component,转速测量显示单元通过磁感应监测测速齿盘旋转以获取尾轴转速,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000073,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_转速测量显示单元,Equipment,MONITORS,船舶_主推进系统_陕柴 PC2-6 型船用主机_主机飞轮,Component,转速测量显示单元通过磁感应监测主机飞轮旋转以获取转速,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000074,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_转速测量显示单元_主机测速探头盒,Component,CONNECTS_TO,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_转速测量显示单元_主机测速探头盒,Component,主机测速探头物理安装于主机测速探头盒内,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000075,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元,Equipment,CONNECTS_TO,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_机舱控制箱,Equipment,辅车钟单元与机舱控制箱进行中央集控站联络,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000076,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元,Equipment,CONNECTS_TO,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,操纵部位转换需通过辅车钟相互联系并控制转换气阀,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000077,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元,Equipment,CONNECTS_TO,船舶_主推进系统_陕柴 PC2-6 型船用主机,Equipment,辅车钟单元与机旁主推进装置附近进行联络,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000078,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元,Equipment,CONNECTS_TO,驾驶室_主车钟,Equipment,辅车钟单元与驾驶室主车钟进行控制位置联络,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000079,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元,Equipment,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元_切换开关,Component,辅车钟单元内部包含用于位置选择的切换开关组件,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000080,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元,Equipment,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元_工作角色模式,Parameter,辅车钟单元根据操纵位置不同扮演发令器、回令器或复示器角色,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000081,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元,Equipment,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元_联络信号内容,Parameter,辅车钟单元用于传输控制位置转换及备车完车请求应答信号,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000082,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元_切换开关,Component,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元_切换开关档位设置,Parameter,切换开关支持驾控、机控、备车、完车四种档位设置,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000083,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,DIAGNOSED_BY,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_调试_遥控操纵功能检查,DiagnosticMethod,遥控台指示灯功能需通过试灯检查验证,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24
REL_000084,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_电源_一体化开关电源,Component,电源设备包含一体化开关电源模块进行电压转换,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15
REL_000085,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_电源_蓄电池,Component,电源设备包含蓄电池作为备用供电组件,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15
REL_000086,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台_调光旋钮,Component,遥控台包含调光旋钮用于调节指示灯亮度,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24
REL_000087,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,遥控台内部包含遥控操纵器作为核心操纵部件,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_5
REL_000088,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_临界转速上限,Parameter,遥控控制单元存储临界转速上限参数用于自动避障,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19
REL_000089,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_双气源净化装置_输出气压 0.6MPa,Parameter,遥控台设备具备特定的防护等级参数,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2
REL_000090,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,HAS_SAFETY_NOTE,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控控制单元_PLC 微机_防异物进入要求,SafetyNote,遥控台安装位置被限定在驾驶室内,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3
REL_000091,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控控制单元_PLC 微机_防异物进入要求,SafetyNote,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_减震橡胶垫规格,Parameter,防震安装要求依赖减震橡胶垫规格参数,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000092,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控控制单元_PLC 微机_防异物进入要求,SafetyNote,PREVENTS,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控面板显示异常,FaultPhenomenon,防护要求可防止装置表面被异物损坏,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000093,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CAUSED_BY,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_重要参数故障,FaultCause,气源压力低于整定值会导致失气自保阀得电动作,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000094,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CONNECTS_TO,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,遥控操纵器发出的控制命令直接连接至主控制单元,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000095,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CONTROLS,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,PLC 微机通过逻辑运算控制整个遥控系统的调速与换向功能,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9
REL_000096,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CONTROLS,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_安全系统_停车电磁阀,Component,紧急停车按钮动作控制停车电磁阀切断回路,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000097,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CONTROLS,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,PLC 微机控制阀箱内的正倒车换向电磁阀实现合排,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19
REL_000098,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CONTROLS,船舶_主推进系统_气控换向齿轮箱,Equipment,操纵器发出齿轮箱离合器正倒转指令信号控制该设备,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10
REL_000099,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CONTROLS,船舶_主推进系统_气控换向齿轮箱_液压离合器控制导阀,Component,三位置气动操纵阀产生的气信号推动液压离合器控制导阀动作,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000100,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CONTROLS,船舶_主推进系统_气控换向齿轮箱_齿轮箱离合器,Component,机旁控制阀直接操纵齿轮箱离合器进行正倒车合排或脱排,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000101,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,CONTROLS,船舶_主推进系统_陕柴 PC2-6 型船用主机_主柴油机调速器_PG（WOODWORD）型调速器,Component,驾驶室遥控时电/气转换器输出转速设定信号控制调速器,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000102,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,DIAGNOSED_BY,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_机舱控制箱_蜂鸣器,Component,操作试验按钮可诊断蜂鸣器及指示灯是否完好,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000103,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,DIAGNOSED_BY,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_调试_遥控操纵功能检查,DiagnosticMethod,阀箱阀件的定期动作性能诊断方法,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000104,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,遥控显示控制板集成应急停车按钮作为关键安全操作部件,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_11
REL_000105,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,HAS_FAULT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_PLC 微机工作不正常,FaultPhenomenon,PLC 微机可能出现的故障现象,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000106,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,HAS_FAULT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控面板显示异常,FaultPhenomenon,操作面板可能出现的显示故障现象,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000107,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_双气源净化装置_输出气压 0.6MPa,Parameter,遥控操纵器具有输出转速给定气压参数,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_7
REL_000108,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_空气过滤精度,Parameter,空气过滤器部件具备特定的过滤精度参数指标,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_6
REL_000109,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,HAS_PARAMETER,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_阀箱_比例阀_输出压力,Parameter,比例阀具有输出压力技术参数,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_7
REL_000110,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,HAS_SAFETY_NOTE,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控控制单元_PLC 微机_防异物进入要求,SafetyNote,PLC 微机维护时需遵守防异物进入的安全要求,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9
REL_000111,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,REPAIRED_BY,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_联系厂家维修 PLC,RepairMethod,阀箱过滤器的保养维护方法,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000112,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控显示控制板,Component,REPAIRED_BY,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控面板显示异常,FaultPhenomenon,按下复位按钮可修复故障降速状态并恢复转速,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19
REL_000113,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控调速机构_膜片气缸,Component,CONTROLS,船舶_主推进系统_陕柴 PC2-6 型船用主机_主柴油机调速器_PG（WOODWORD）型调速器,Component,遥控调速机构通过机械位移控制主机调速器从而调节转速,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000114,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控调速机构_膜片气缸,Component,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控调速机构_膜片气缸,Component,遥控调速机构由膜片气缸作为核心执行元件组成,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,电气::CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
